,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
7691,-3.935977,-38.720837,Parado,-4.570333,78.0,-1.0,0.024708,25.0,2021-08-06 12:34:30
7692,-3.935977,-38.720833,Parado,-4.570333,76.0,-1.0,0.051475,25.0,2021-08-06 12:34:35
7694,-3.935974,-38.720829,Parado,-4.570333,74.0,-1.0,0.109127,25.0,2021-08-06 12:34:40
7695,-3.935974,-38.720829,Parado,-4.570333,70.0,-1.0,0.084419,25.0,2021-08-06 12:34:45
7696,-3.935975,-38.720833,Parado,-4.570333,70.0,-1.0,0.146189,25.0,2021-08-06 12:34:51
7697,-3.935976,-38.720833,Parado,-4.570333,56.0,-1.0,0.035003,25.0,2021-08-06 12:34:56
7705,-3.935977,-38.720833,Parado,-4.570333,52.0,-1.0,0.181192,25.0,2021-08-06 12:35:01
7699,-3.935975,-38.720833,Parado,-4.570333,76.0,-1.0,0.39121,25.0,2021-08-06 12:35:11
7700,-3.935975,-38.720833,Parado,-4.570333,74.0,-1.0,0.197664,25.0,2021-08-06 12:35:17
7701,-3.935975,-38.720833,Parado,-4.570333,64.0,-1.0,0.181192,25.0,2021-08-06 12:35:22
7702,-3.935975,-38.720829,Parado,-4.570333,64.0,-1.0,0.187369,25.0,2021-08-06 12:35:27
7703,-3.935973,-38.720829,Parado,-4.570333,78.0,-1.0,0.232667,25.0,2021-08-06 12:35:32
7704,-3.935974,-38.720825,Parado,-4.570333,74.0,-1.0,0.218254,25.0,2021-08-06 12:35:37
7706,-3.935976,-38.720825,Parado,-4.570333,68.0,-1.0,0.137953,25.0,2021-08-06 12:35:43
7707,-3.935975,-38.720821,Parado,-4.570333,80.0,-1.0,0.100891,25.0,2021-08-06 12:35:48
7708,-3.935975,-38.720818,Parado,-4.570333,66.0,-1.0,0.094714,25.0,2021-08-06 12:35:58
7714,-3.935976,-38.720818,Parado,-4.570333,70.0,-1.0,0.080301,25.0,2021-08-06 12:36:03
7718,-3.935979,-38.720821,Parado,-4.570333,66.0,-1.0,0.049416,25.0,2021-08-06 12:36:09
7709,-3.935983,-38.720825,Parado,-4.570333,54.0,-1.0,0.010295,25.0,2021-08-06 12:36:14
7710,-3.935987,-38.720825,Parado,-4.570333,60.0,-1.0,0.076183,25.0,2021-08-06 12:36:19
7711,-3.935988,-38.720829,Parado,-4.570333,70.0,-1.0,0.067947,25.0,2021-08-06 12:36:24
7712,-3.935988,-38.720825,Parado,-4.570333,76.0,-1.0,0.115304,25.0,2021-08-06 12:36:29
7713,-3.935988,-38.720829,Parado,-4.570333,68.0,-1.0,0.084419,25.0,2021-08-06 12:36:35
